trip_id,customer_id,driver_id,pickup_location,drop_location,trip_fare
TRIP16237,CUST36890,DRIVER8936,Jaipur,Mumbai,293.75
TRIP16239,CUST34967,DRIVER2929,Kolkata,Pune,349.14
TRIP16241,CUST10465,DRIVER2784,Ahmedabad,Bangalore,375.96
TRIP16252,CUST32856,DRIVER577,Kolkata,Hyderabad,224.21
TRIP16255,CUST20639,DRIVER1223,Pune,Mumbai,50.41
TRIP16259,CUST196,DRIVER9859,Chennai,Kolkata,708.12
TRIP16261,CUST35260,DRIVER6474,Ahmedabad,Jaipur,121.17
TRIP16267,CUST34450,DRIVER3936,Lucknow,Ahmedabad,598.84
TRIP16269,CUST49764,DRIVER4204,Hyderabad,Delhi,601.51
TRIP16270,CUST48479,DRIVER3747,Kolkata,Lucknow,548.5
TRIP16271,CUST17516,DRIVER8933,Bangalore,Lucknow,633.42
TRIP16273,CUST13343,DRIVER6979,Delhi,Pune,690.31
TRIP16274,CUST42193,DRIVER5755,Chennai,Mumbai,269.99
TRIP16281,CUST47283,DRIVER2466,Jaipur,Chennai,388.42
TRIP16284,CUST22603,DRIVER2016,Ahmedabad,Delhi,385.13
TRIP16287,CUST35503,DRIVER7299,Lucknow,Kolkata,308.95
TRIP16288,CUST34900,DRIVER86,Bangalore,Delhi,400.93
TRIP16293,CUST37001,DRIVER3240,Ahmedabad,Mumbai,807.84
TRIP16295,CUST18784,DRIVER2640,Lucknow,Chennai,800.98
TRIP16301,CUST36923,DRIVER8070,Ahmedabad,Kolkata,485.83
TRIP16302,CUST11498,DRIVER6166,Bangalore,Delhi,247.01
TRIP16310,CUST5861,DRIVER8391,Kolkata,Chennai,673.52
TRIP16314,CUST208,DRIVER4131,Mumbai,Ahmedabad,235.98
TRIP16316,CUST7043,DRIVER8643,Mumbai,Jaipur,595.78
TRIP16318,CUST40379,DRIVER6290,Delhi,Hyderabad,547.43
TRIP16322,CUST46274,DRIVER3613,Mumbai,Delhi,136.87
TRIP16325,CUST45120,DRIVER2933,Hyderabad,Pune,177.72
TRIP16328,CUST49877,DRIVER9180,Pune,Chennai,151.89
TRIP16329,CUST46761,DRIVER190,Kolkata,Hyderabad,763.31
TRIP16331,CUST45591,DRIVER3809,Chennai,Kolkata,856.47
TRIP16332,CUST26028,DRIVER3616,Lucknow,Pune,547.92
TRIP16333,CUST44276,DRIVER4177,Mumbai,Ahmedabad,570.54
TRIP16337,CUST29409,DRIVER2302,Chennai,Pune,787.75
TRIP16342,CUST43183,DRIVER7305,Kolkata,Ahmedabad,883.46
TRIP16343,CUST42204,DRIVER5309,Chennai,Lucknow,977.4
TRIP16345,CUST40138,DRIVER9564,Hyderabad,Delhi,968.0
TRIP16352,CUST24126,DRIVER8195,Jaipur,Mumbai,337.45
TRIP16363,CUST23707,DRIVER3822,Hyderabad,Jaipur,502.73
TRIP16365,CUST22929,DRIVER7021,Kolkata,Bangalore,162.73
TRIP16367,CUST36575,DRIVER8166,Lucknow,Hyderabad,294.39
TRIP16375,CUST33766,DRIVER7349,Ahmedabad,Mumbai,406.93
TRIP16377,CUST14082,DRIVER3603,Hyderabad,Jaipur,615.75
TRIP16380,CUST34005,DRIVER7364,Delhi,Hyderabad,558.45
TRIP16383,CUST32290,DRIVER4541,Jaipur,Lucknow,969.47
TRIP16384,CUST17434,DRIVER289,Kolkata,Pune,740.91
TRIP16386,CUST31328,DRIVER2193,Lucknow,Mumbai,728.63
TRIP16389,CUST14527,DRIVER9075,Delhi,Mumbai,674.24
TRIP16394,CUST5294,DRIVER5465,Hyderabad,Jaipur,581.99
TRIP16395,CUST19889,DRIVER2780,Jaipur,Delhi,441.29
TRIP16396,CUST13201,DRIVER5219,Jaipur,Lucknow,762.61
TRIP16398,CUST25804,DRIVER8164,Kolkata,Bangalore,211.55
TRIP16401,CUST6275,DRIVER8725,Jaipur,Bangalore,891.31
TRIP16402,CUST18501,DRIVER7857,Hyderabad,Kolkata,449.19
TRIP16403,CUST7968,DRIVER7349,Delhi,Ahmedabad,651.83
TRIP16405,CUST17891,DRIVER4878,Ahmedabad,Kolkata,194.64
TRIP16406,CUST4088,DRIVER5294,Bangalore,Hyderabad,801.91
TRIP16407,CUST7772,DRIVER9122,Lucknow,Kolkata,318.98
TRIP16409,CUST9435,DRIVER978,Mumbai,Lucknow,503.92
TRIP16410,CUST30873,DRIVER4907,Mumbai,Hyderabad,545.11
TRIP16417,CUST1649,DRIVER5863,Chennai,Mumbai,408.11
TRIP16418,CUST5691,DRIVER8736,Chennai,Ahmedabad,758.31
TRIP16419,CUST21734,DRIVER3613,Ahmedabad,Pune,912.26
TRIP16421,CUST3225,DRIVER9942,Chennai,Pune,474.78
TRIP16424,CUST27324,DRIVER5206,Lucknow,Jaipur,704.22
TRIP16428,CUST25767,DRIVER1200,Kolkata,Lucknow,647.14
TRIP16430,CUST28666,DRIVER8426,Bangalore,Mumbai,720.8
TRIP16433,CUST8882,DRIVER8136,Chennai,Mumbai,332.43
TRIP16434,CUST35345,DRIVER380,Ahmedabad,Hyderabad,117.74
TRIP16436,CUST20057,DRIVER5493,Kolkata,Chennai,604.28
TRIP16441,CUST32033,DRIVER7519,Pune,Lucknow,367.43
TRIP16442,CUST49906,DRIVER7367,Kolkata,Mumbai,591.33
TRIP16443,CUST26273,DRIVER6884,Mumbai,Bangalore,652.45
TRIP16445,CUST2742,DRIVER4839,Chennai,Mumbai,634.25
TRIP16448,CUST16238,DRIVER5970,Delhi,Mumbai,555.32
TRIP16454,CUST23955,DRIVER1686,Mumbai,Hyderabad,224.77
TRIP16457,CUST8842,DRIVER2864,Delhi,Ahmedabad,855.76
TRIP16459,CUST3415,DRIVER3149,Mumbai,Pune,334.14
TRIP16466,CUST15541,DRIVER5741,Hyderabad,Mumbai,694.87
TRIP16471,CUST12683,DRIVER6156,Bangalore,Jaipur,777.39
TRIP16474,CUST41512,DRIVER2819,Lucknow,Ahmedabad,940.68
TRIP16475,CUST30234,DRIVER3088,Jaipur,Chennai,621.31
TRIP16476,CUST33971,DRIVER2736,Chennai,Lucknow,129.77
TRIP16477,CUST33104,DRIVER6696,Chennai,Hyderabad,229.23
TRIP16481,CUST46786,DRIVER3358,Hyderabad,Chennai,126.89
TRIP16489,CUST36145,DRIVER1734,Ahmedabad,Mumbai,784.41
TRIP16490,CUST15249,DRIVER5792,Ahmedabad,Bangalore,601.72
TRIP16494,CUST45396,DRIVER3101,Jaipur,Kolkata,720.21
TRIP16495,CUST35818,DRIVER4329,Hyderabad,Kolkata,552.75
TRIP16496,CUST32972,DRIVER9912,Bangalore,Delhi,387.45
TRIP16498,CUST38332,DRIVER4777,Chennai,Hyderabad,984.07
TRIP16502,CUST39164,DRIVER429,Mumbai,Lucknow,143.4
TRIP16503,CUST18754,DRIVER125,Lucknow,Ahmedabad,968.77
TRIP16505,CUST18518,DRIVER7975,Delhi,Ahmedabad,609.44
TRIP16506,CUST45400,DRIVER978,Lucknow,Bangalore,197.58
TRIP16509,CUST39030,DRIVER6149,Lucknow,Bangalore,319.4
TRIP16514,CUST38409,DRIVER7687,Kolkata,Ahmedabad,132.98
TRIP16515,CUST45024,DRIVER8070,Pune,Bangalore,523.95
TRIP16516,CUST5177,DRIVER4561,Lucknow,Chennai,484.62
TRIP16517,CUST14889,DRIVER9932,Pune,Chennai,857.08
TRIP16518,CUST1324,DRIVER2952,Chennai,Lucknow,749.19
TRIP16519,CUST7781,DRIVER5357,Delhi,Kolkata,749.23
TRIP16520,CUST1762,DRIVER9712,Chennai,Bangalore,129.91
TRIP16521,CUST17990,DRIVER3472,Delhi,Chennai,180.72
TRIP16522,CUST31058,DRIVER1639,Bangalore,Chennai,809.59
TRIP16523,CUST38464,DRIVER5488,Bangalore,Kolkata,89.19
TRIP16524,CUST11081,DRIVER3283,Lucknow,Delhi,894.69
TRIP16527,CUST35193,DRIVER4195,Hyderabad,Pune,858.58
TRIP16530,CUST33820,DRIVER3779,Delhi,Hyderabad,476.0
TRIP16539,CUST29045,DRIVER6888,Mumbai,Hyderabad,927.86
TRIP16542,CUST21270,DRIVER2911,Chennai,Lucknow,470.42
TRIP16543,CUST29383,DRIVER4900,Lucknow,Hyderabad,746.9
TRIP16546,CUST35042,DRIVER7127,Hyderabad,Mumbai,510.76
TRIP16548,CUST31326,DRIVER9519,Pune,Lucknow,928.35
TRIP16549,CUST8832,DRIVER5064,Pune,Hyderabad,845.41
TRIP16554,CUST28956,DRIVER9968,Ahmedabad,Mumbai,170.78
TRIP16555,CUST37607,DRIVER6362,Hyderabad,Kolkata,205.2
TRIP16556,CUST32261,DRIVER1428,Pune,Hyderabad,831.31
TRIP16559,CUST6011,DRIVER1261,Jaipur,Mumbai,581.62
TRIP16564,CUST11107,DRIVER967,Jaipur,Pune,380.51
TRIP16572,CUST45523,DRIVER1471,Hyderabad,Kolkata,138.1
TRIP16576,CUST9492,DRIVER1830,Kolkata,Lucknow,77.35
TRIP16580,CUST25258,DRIVER3451,Jaipur,Delhi,611.48
TRIP16581,CUST10314,DRIVER671,Chennai,Lucknow,453.06
TRIP16583,CUST12905,DRIVER266,Jaipur,Delhi,124.74
TRIP16585,CUST14139,DRIVER8850,Lucknow,Ahmedabad,432.6
TRIP16587,CUST21219,DRIVER9853,Mumbai,Jaipur,578.81
TRIP16590,CUST43838,DRIVER703,Pune,Mumbai,520.22
TRIP16592,CUST14288,DRIVER6289,Lucknow,Ahmedabad,452.67
TRIP16593,CUST22221,DRIVER8105,Chennai,Mumbai,689.35
TRIP16597,CUST35148,DRIVER7656,Lucknow,Chennai,978.52
TRIP16599,CUST29182,DRIVER2094,Bangalore,Chennai,85.76
TRIP16602,CUST23869,DRIVER270,Jaipur,Ahmedabad,921.89
TRIP16603,CUST21415,DRIVER8006,Jaipur,Hyderabad,391.74
TRIP16607,CUST13458,DRIVER4522,Kolkata,Ahmedabad,351.87
TRIP16608,CUST24348,DRIVER5973,Delhi,Lucknow,873.98
TRIP16609,CUST11969,DRIVER8282,Chennai,Jaipur,406.96
TRIP16610,CUST35219,DRIVER8227,Ahmedabad,Jaipur,439.77
TRIP16613,CUST2446,DRIVER1576,Kolkata,Chennai,840.77
TRIP16614,CUST3078,DRIVER5597,Mumbai,Chennai,369.78
TRIP16617,CUST26969,DRIVER6888,Lucknow,Jaipur,850.97
TRIP16620,CUST31208,DRIVER1168,Hyderabad,Jaipur,601.41
TRIP16625,CUST2605,DRIVER2491,Pune,Ahmedabad,271.25
TRIP16626,CUST47946,DRIVER9408,Lucknow,Jaipur,968.11
TRIP16627,CUST36853,DRIVER4762,Jaipur,Ahmedabad,538.43
TRIP16630,CUST45801,DRIVER134,Mumbai,Bangalore,410.35
TRIP16632,CUST10345,DRIVER3238,Hyderabad,Jaipur,888.59
TRIP16637,CUST31721,DRIVER8675,Bangalore,Lucknow,566.68
TRIP16642,CUST3053,DRIVER526,Delhi,Chennai,227.43
TRIP16643,CUST18104,DRIVER2661,Delhi,Kolkata,204.32
TRIP16660,CUST45687,DRIVER2185,Jaipur,Mumbai,708.94
TRIP16661,CUST21043,DRIVER3012,Ahmedabad,Delhi,247.42
TRIP16662,CUST33645,DRIVER3252,Delhi,Lucknow,195.64
TRIP16667,CUST23695,DRIVER1123,Pune,Bangalore,724.58
TRIP16669,CUST44818,DRIVER9621,Bangalore,Jaipur,527.68
TRIP16672,CUST48398,DRIVER2321,Delhi,Ahmedabad,245.85
TRIP16675,CUST30526,DRIVER3294,Pune,Ahmedabad,122.27
TRIP16676,CUST39787,DRIVER6093,Lucknow,Bangalore,452.67
TRIP16677,CUST5506,DRIVER8551,Pune,Jaipur,588.48
TRIP16678,CUST16747,DRIVER3925,Lucknow,Jaipur,88.27
TRIP16682,CUST10888,DRIVER4663,Lucknow,Jaipur,453.18
TRIP16683,CUST45144,DRIVER5958,Jaipur,Delhi,128.25
TRIP16684,CUST39657,DRIVER5629,Lucknow,Pune,692.75
TRIP16686,CUST29599,DRIVER1949,Delhi,Kolkata,832.25
TRIP16688,CUST47356,DRIVER4878,Jaipur,Hyderabad,216.57
TRIP16689,CUST16431,DRIVER3094,Ahmedabad,Chennai,59.1
TRIP16691,CUST42164,DRIVER1295,Delhi,Mumbai,342.14
TRIP16696,CUST19125,DRIVER4724,Jaipur,Bangalore,402.83
TRIP16697,CUST18282,DRIVER1248,Delhi,Ahmedabad,636.03
TRIP16698,CUST189,DRIVER3403,Bangalore,Hyderabad,814.66
TRIP16702,CUST16641,DRIVER4333,Kolkata,Hyderabad,709.4
TRIP16704,CUST15776,DRIVER144,Delhi,Jaipur,961.87
TRIP16707,CUST18265,DRIVER8367,Bangalore,Ahmedabad,871.45
TRIP16708,CUST41970,DRIVER5747,Jaipur,Mumbai,152.17
TRIP16709,CUST1826,DRIVER1695,Kolkata,Jaipur,261.65
TRIP16710,CUST17250,DRIVER1868,Pune,Hyderabad,913.9
TRIP16718,CUST33132,DRIVER3087,Chennai,Kolkata,161.94
TRIP16722,CUST23006,DRIVER6057,Lucknow,Pune,85.78
TRIP16726,CUST37425,DRIVER7754,Ahmedabad,Jaipur,960.32
TRIP16727,CUST1526,DRIVER7860,Delhi,Chennai,539.88
TRIP16734,CUST26061,DRIVER5043,Kolkata,Chennai,791.88
TRIP16736,CUST36586,DRIVER1902,Kolkata,Delhi,971.87
TRIP16737,CUST17220,DRIVER5123,Hyderabad,Mumbai,126.96
TRIP16738,CUST12217,DRIVER5919,Pune,Ahmedabad,807.13
TRIP16740,CUST7536,DRIVER8735,Chennai,Ahmedabad,849.39
TRIP16748,CUST12117,DRIVER7014,Ahmedabad,Lucknow,718.46
TRIP16751,CUST16530,DRIVER747,Chennai,Hyderabad,465.42
TRIP16753,CUST30611,DRIVER189,Jaipur,Lucknow,870.62
TRIP16755,CUST26000,DRIVER1666,Hyderabad,Mumbai,975.78
TRIP16756,CUST31823,DRIVER961,Delhi,Bangalore,702.98
TRIP16757,CUST38212,DRIVER3725,Mumbai,Jaipur,451.75
TRIP16758,CUST43329,DRIVER4817,Chennai,Ahmedabad,119.14
TRIP16760,CUST555,DRIVER3756,Bangalore,Chennai,225.22
TRIP16762,CUST30330,DRIVER836,Lucknow,Kolkata,926.09
TRIP16766,CUST41956,DRIVER9729,Lucknow,Kolkata,265.7
TRIP16767,CUST3102,DRIVER5924,Chennai,Jaipur,717.19
TRIP16770,CUST27351,DRIVER1095,Bangalore,Kolkata,729.09
TRIP16776,CUST28419,DRIVER9352,Chennai,Pune,946.36
TRIP16777,CUST25599,DRIVER2110,Chennai,Mumbai,177.75
TRIP16781,CUST17668,DRIVER2241,Pune,Chennai,325.55
TRIP16782,CUST46585,DRIVER4128,Hyderabad,Pune,796.1
TRIP16783,CUST8355,DRIVER6056,Pune,Delhi,62.43
TRIP16785,CUST26922,DRIVER5820,Ahmedabad,Jaipur,58.18
TRIP16788,CUST35793,DRIVER9527,Bangalore,Mumbai,898.53
TRIP16793,CUST37312,DRIVER7844,Ahmedabad,Bangalore,906.65
TRIP16796,CUST38637,DRIVER1068,Pune,Hyderabad,386.48
TRIP16798,CUST48624,DRIVER5311,Kolkata,Bangalore,402.65
TRIP16799,CUST48198,DRIVER2607,Lucknow,Jaipur,760.86
TRIP16800,CUST41419,DRIVER2378,Chennai,Ahmedabad,896.89
TRIP16802,CUST45034,DRIVER785,Ahmedabad,Pune,134.2
TRIP16804,CUST5559,DRIVER6036,Chennai,Mumbai,727.82
TRIP16806,CUST6047,DRIVER2880,Delhi,Ahmedabad,389.48
TRIP16807,CUST10833,DRIVER4002,Mumbai,Delhi,242.01
TRIP16808,CUST71,DRIVER6258,Mumbai,Ahmedabad,436.0
TRIP16811,CUST2015,DRIVER6853,Bangalore,Jaipur,513.23
TRIP16813,CUST8216,DRIVER4654,Mumbai,Ahmedabad,484.87
TRIP16816,CUST32060,DRIVER3110,Bangalore,Jaipur,619.84
TRIP16818,CUST11490,DRIVER7500,Chennai,Jaipur,497.18
TRIP16821,CUST32088,DRIVER6547,Kolkata,Delhi,134.27
TRIP16823,CUST40476,DRIVER2895,Pune,Lucknow,527.15
TRIP16834,CUST29844,DRIVER4391,Bangalore,Chennai,511.66
TRIP16848,CUST4312,DRIVER2692,Bangalore,Lucknow,393.02
TRIP16850,CUST15905,DRIVER8262,Jaipur,Lucknow,953.07
TRIP16852,CUST8777,DRIVER6047,Jaipur,Delhi,810.3
TRIP16855,CUST6538,DRIVER4683,Lucknow,Delhi,618.3
TRIP16856,CUST15027,DRIVER750,Lucknow,Mumbai,616.65
TRIP16858,CUST12313,DRIVER5091,Chennai,Delhi,542.52
TRIP16862,CUST2440,DRIVER5628,Chennai,Bangalore,380.94
TRIP16863,CUST2238,DRIVER1445,Pune,Hyderabad,800.0
TRIP16864,CUST37849,DRIVER8279,Chennai,Delhi,448.25
TRIP16866,CUST14918,DRIVER9718,Chennai,Bangalore,175.2
TRIP16869,CUST8887,DRIVER5557,Chennai,Jaipur,228.02
TRIP16870,CUST25551,DRIVER7508,Lucknow,Chennai,99.28
TRIP16871,CUST34614,DRIVER6311,Hyderabad,Jaipur,447.75
TRIP16873,CUST19514,DRIVER6184,Lucknow,Mumbai,173.06
TRIP16874,CUST5192,DRIVER7715,Lucknow,Delhi,414.88
TRIP16875,CUST20144,DRIVER2687,Chennai,Jaipur,580.95
TRIP16878,CUST27726,DRIVER1233,Pune,Ahmedabad,739.01
TRIP16879,CUST10953,DRIVER5876,Chennai,Jaipur,68.86
TRIP16881,CUST28129,DRIVER1673,Jaipur,Bangalore,449.57
TRIP16889,CUST49175,DRIVER2542,Mumbai,Hyderabad,603.27
TRIP16890,CUST13092,DRIVER25,Ahmedabad,Hyderabad,378.14
TRIP16897,CUST34529,DRIVER2239,Mumbai,Chennai,501.69
TRIP16898,CUST11354,DRIVER2056,Ahmedabad,Bangalore,79.35
TRIP16899,CUST29315,DRIVER5163,Jaipur,Ahmedabad,478.89
TRIP16900,CUST45370,DRIVER9297,Lucknow,Bangalore,107.34
TRIP16904,CUST5620,DRIVER3828,Kolkata,Chennai,105.44
TRIP16905,CUST9752,DRIVER7477,Delhi,Chennai,528.76
TRIP16910,CUST20860,DRIVER4335,Delhi,Ahmedabad,447.39
TRIP16912,CUST32304,DRIVER7855,Ahmedabad,Kolkata,558.4
TRIP16917,CUST5684,DRIVER2237,Pune,Kolkata,837.68
TRIP16919,CUST40199,DRIVER5919,Kolkata,Pune,188.78
TRIP16920,CUST42185,DRIVER779,Pune,Chennai,441.96
TRIP16928,CUST24479,DRIVER4280,Delhi,Hyderabad,904.16
TRIP16931,CUST47054,DRIVER1007,Pune,Hyderabad,552.23
TRIP16932,CUST32537,DRIVER9174,Hyderabad,Lucknow,452.57
TRIP16935,CUST48355,DRIVER1455,Chennai,Pune,161.59
TRIP16941,CUST33031,DRIVER9218,Jaipur,Ahmedabad,228.87
TRIP16943,CUST27015,DRIVER4569,Pune,Kolkata,291.54
TRIP16946,CUST17211,DRIVER5358,Lucknow,Mumbai,835.3
TRIP16949,CUST11057,DRIVER6474,Hyderabad,Mumbai,119.01
TRIP16950,CUST6597,DRIVER8965,Delhi,Pune,612.04
TRIP16951,CUST35183,DRIVER1493,Hyderabad,Delhi,825.28
TRIP16955,CUST22629,DRIVER3503,Bangalore,Delhi,461.49
TRIP16956,CUST36962,DRIVER7584,Lucknow,Jaipur,899.57
TRIP16957,CUST33893,DRIVER6330,Delhi,Mumbai,363.48
TRIP16960,CUST6591,DRIVER699,Kolkata,Hyderabad,121.49
TRIP16961,CUST20780,DRIVER9014,Ahmedabad,Hyderabad,743.41
TRIP16964,CUST17992,DRIVER9507,Lucknow,Pune,689.77
TRIP16965,CUST32112,DRIVER9869,Kolkata,Delhi,842.13
TRIP16968,CUST2304,DRIVER871,Kolkata,Bangalore,55.38
TRIP16969,CUST22319,DRIVER2908,Kolkata,Hyderabad,256.11
TRIP16970,CUST25997,DRIVER4541,Hyderabad,Chennai,467.5
TRIP16975,CUST27034,DRIVER8364,Ahmedabad,Delhi,999.03
TRIP16976,CUST40490,DRIVER5956,Kolkata,Jaipur,748.62
TRIP16978,CUST38636,DRIVER7056,Bangalore,Lucknow,391.94
TRIP16979,CUST41149,DRIVER2203,Pune,Hyderabad,65.49
TRIP16985,CUST4253,DRIVER9568,Kolkata,Jaipur,497.41
TRIP16986,CUST10243,DRIVER2494,Chennai,Pune,945.37
TRIP16992,CUST12023,DRIVER3006,Pune,Ahmedabad,189.24
TRIP16994,CUST13540,DRIVER5504,Delhi,Mumbai,583.05
TRIP17004,CUST14616,DRIVER7336,Delhi,Chennai,285.13
TRIP17007,CUST3313,DRIVER5373,Chennai,Jaipur,171.61
TRIP17009,CUST29456,DRIVER461,Chennai,Mumbai,753.86
TRIP17013,CUST17466,DRIVER4484,Lucknow,Kolkata,93.82
TRIP17016,CUST16781,DRIVER4396,Pune,Hyderabad,457.72
TRIP17019,CUST18889,DRIVER7051,Bangalore,Lucknow,248.72
TRIP17021,CUST21971,DRIVER7885,Jaipur,Hyderabad,535.61
TRIP17023,CUST42510,DRIVER2749,Mumbai,Kolkata,891.63
TRIP17033,CUST13097,DRIVER5573,Ahmedabad,Jaipur,974.31
TRIP17035,CUST42705,DRIVER2958,Hyderabad,Kolkata,563.63
TRIP17043,CUST45047,DRIVER444,Chennai,Bangalore,623.78
TRIP17049,CUST4332,DRIVER492,Hyderabad,Delhi,965.81
TRIP17051,CUST15359,DRIVER7213,Delhi,Bangalore,781.54
TRIP17052,CUST20539,DRIVER784,Jaipur,Chennai,415.28
TRIP17053,CUST46541,DRIVER2793,Bangalore,Pune,933.61
TRIP17057,CUST33183,DRIVER2605,Lucknow,Jaipur,174.78
TRIP17058,CUST9098,DRIVER4129,Delhi,Ahmedabad,226.68
TRIP17060,CUST47869,DRIVER7496,Jaipur,Ahmedabad,501.36
TRIP17061,CUST18780,DRIVER9406,Pune,Lucknow,948.21
TRIP17066,CUST30405,DRIVER3174,Mumbai,Jaipur,458.41
TRIP17067,CUST24501,DRIVER1746,Delhi,Lucknow,57.3
TRIP17069,CUST4210,DRIVER1913,Lucknow,Mumbai,574.49
TRIP17073,CUST27939,DRIVER1013,Delhi,Bangalore,848.38
TRIP17075,CUST34502,DRIVER680,Bangalore,Jaipur,836.28
TRIP17076,CUST26196,DRIVER266,Jaipur,Hyderabad,820.56
TRIP17080,CUST7353,DRIVER4043,Delhi,Chennai,222.67
TRIP17083,CUST9634,DRIVER5182,Chennai,Pune,946.91
TRIP17086,CUST37951,DRIVER6362,Ahmedabad,Hyderabad,239.72
TRIP17088,CUST24684,DRIVER4057,Pune,Lucknow,725.1
TRIP17091,CUST37969,DRIVER1036,Ahmedabad,Kolkata,84.92
TRIP17092,CUST5675,DRIVER9220,Lucknow,Jaipur,560.38
TRIP17096,CUST21488,DRIVER4577,Delhi,Jaipur,359.99
TRIP17098,CUST19106,DRIVER5590,Mumbai,Ahmedabad,393.63
TRIP17102,CUST16033,DRIVER6938,Kolkata,Ahmedabad,501.42
TRIP17103,CUST20880,DRIVER1325,Bangalore,Ahmedabad,655.73
TRIP17107,CUST22443,DRIVER1135,Jaipur,Mumbai,448.07
TRIP17109,CUST39992,DRIVER9605,Mumbai,Hyderabad,501.76
TRIP17111,CUST20402,DRIVER1850,Kolkata,Hyderabad,143.04
TRIP17121,CUST41865,DRIVER8948,Ahmedabad,Mumbai,848.35
TRIP17122,CUST44766,DRIVER8032,Hyderabad,Bangalore,797.14
TRIP17123,CUST31296,DRIVER2784,Kolkata,Chennai,186.91
TRIP17127,CUST26613,DRIVER7171,Hyderabad,Mumbai,517.49
TRIP17128,CUST7846,DRIVER4537,Chennai,Jaipur,387.24
TRIP17129,CUST49018,DRIVER9068,Hyderabad,Chennai,184.15
TRIP17130,CUST44272,DRIVER7660,Chennai,Jaipur,208.81
TRIP17132,CUST33758,DRIVER9138,Jaipur,Chennai,590.89
TRIP17134,CUST25917,DRIVER46,Ahmedabad,Hyderabad,873.42
TRIP17144,CUST20908,DRIVER3800,Pune,Bangalore,991.31
TRIP17154,CUST10617,DRIVER15,Mumbai,Hyderabad,960.28
TRIP17159,CUST27896,DRIVER1366,Delhi,Bangalore,287.22
TRIP17162,CUST8183,DRIVER6208,Mumbai,Jaipur,893.16
TRIP17163,CUST13664,DRIVER6860,Hyderabad,Kolkata,505.16
TRIP17164,CUST32023,DRIVER6244,Pune,Kolkata,570.03
TRIP17169,CUST17207,DRIVER6693,Pune,Kolkata,919.86
TRIP17172,CUST8077,DRIVER9063,Delhi,Bangalore,356.61
TRIP17175,CUST25539,DRIVER4512,Mumbai,Kolkata,808.04
TRIP17177,CUST5624,DRIVER6326,Bangalore,Delhi,489.85
TRIP17178,CUST5749,DRIVER3543,Delhi,Jaipur,84.78
TRIP17180,CUST31952,DRIVER6361,Hyderabad,Lucknow,663.9
TRIP17182,CUST36516,DRIVER2346,Bangalore,Mumbai,337.23
TRIP17183,CUST24531,DRIVER1828,Lucknow,Bangalore,319.67
TRIP17190,CUST29017,DRIVER1796,Mumbai,Delhi,505.03
TRIP17192,CUST45274,DRIVER8501,Jaipur,Chennai,597.22
TRIP17197,CUST9032,DRIVER7180,Chennai,Ahmedabad,973.39
TRIP17199,CUST44630,DRIVER6235,Mumbai,Chennai,676.05
TRIP17201,CUST4337,DRIVER1223,Chennai,Lucknow,658.9
TRIP17202,CUST815,DRIVER221,Bangalore,Lucknow,994.91
TRIP17203,CUST45594,DRIVER7285,Lucknow,Hyderabad,747.75
TRIP17206,CUST25688,DRIVER7067,Hyderabad,Mumbai,808.25
TRIP17211,CUST22780,DRIVER7300,Pune,Kolkata,427.19
TRIP17217,CUST35828,DRIVER1824,Chennai,Mumbai,170.91
TRIP17223,CUST19987,DRIVER7780,Kolkata,Mumbai,574.29
TRIP17227,CUST4942,DRIVER1790,Lucknow,Delhi,793.84
TRIP17232,CUST47760,DRIVER759,Lucknow,Hyderabad,308.32
TRIP17233,CUST23696,DRIVER9273,Delhi,Chennai,261.17
TRIP17234,CUST44766,DRIVER5126,Pune,Kolkata,95.24
TRIP17235,CUST24685,DRIVER2397,Lucknow,Kolkata,961.47
TRIP17236,CUST15909,DRIVER4644,Delhi,Kolkata,646.39
TRIP17238,CUST14236,DRIVER1901,Kolkata,Ahmedabad,292.52
TRIP17241,CUST915,DRIVER5719,Pune,Hyderabad,492.27
TRIP17248,CUST20478,DRIVER1666,Delhi,Jaipur,642.13
TRIP17251,CUST12543,DRIVER9564,Kolkata,Pune,724.24
TRIP17253,CUST2001,DRIVER2428,Ahmedabad,Mumbai,421.2
TRIP17256,CUST45484,DRIVER8615,Pune,Chennai,495.21
TRIP17258,CUST39274,DRIVER1658,Hyderabad,Mumbai,116.78
TRIP17259,CUST43339,DRIVER9012,Ahmedabad,Kolkata,792.01
TRIP17261,CUST11091,DRIVER8910,Pune,Delhi,386.24
TRIP17263,CUST32608,DRIVER4052,Kolkata,Lucknow,256.54
TRIP17264,CUST38530,DRIVER7605,Lucknow,Jaipur,399.53
TRIP17269,CUST27971,DRIVER1746,Ahmedabad,Hyderabad,61.88
TRIP17273,CUST44279,DRIVER1698,Lucknow,Hyderabad,251.02
TRIP17274,CUST41269,DRIVER7257,Ahmedabad,Chennai,713.55
TRIP17280,CUST48690,DRIVER7927,Lucknow,Ahmedabad,787.88
TRIP17282,CUST14300,DRIVER8169,Delhi,Kolkata,938.83
TRIP17284,CUST22144,DRIVER7932,Hyderabad,Bangalore,829.28
TRIP17286,CUST21741,DRIVER6194,Chennai,Hyderabad,413.63
TRIP17287,CUST34548,DRIVER2948,Chennai,Mumbai,695.98
TRIP17295,CUST4737,DRIVER3958,Hyderabad,Mumbai,229.12
TRIP17296,CUST4,DRIVER5589,Hyderabad,Lucknow,214.58
TRIP17297,CUST44465,DRIVER4396,Ahmedabad,Chennai,890.81
