payment_id,trip_id,trip_fare,mode_of_payment
PAY24033,TRIP24033,83.29,UPI
PAY24035,TRIP24035,615.63,UPI
PAY24040,TRIP24040,468.29,Wallet
PAY24042,TRIP24042,960.03,Card
PAY24043,TRIP24043,127.67,Wallet
PAY24056,TRIP24056,620.79,UPI
PAY24058,TRIP24058,945.98,Wallet
PAY24059,TRIP24059,475.27,UPI
PAY24065,TRIP24065,299.03,Wallet
PAY24066,TRIP24066,850.13,Wallet
PAY24070,TRIP24070,397.19,Card
PAY24072,TRIP24072,741.88,Cash
PAY24078,TRIP24078,460.89,Cash
PAY24084,TRIP24084,271.67,Cash
PAY24087,TRIP24087,519.54,Wallet
PAY24091,TRIP24091,575.95,Wallet
PAY24092,TRIP24092,126.04,Cash
PAY24093,TRIP24093,657.9,Cash
PAY24094,TRIP24094,460.29,Cash
PAY24096,TRIP24096,275.0,Wallet
PAY24097,TRIP24097,956.94,Wallet
PAY24098,TRIP24098,973.0,Wallet
PAY24099,TRIP24099,645.5,UPI
PAY24106,TRIP24106,869.99,Wallet
PAY24108,TRIP24108,837.31,UPI
PAY24123,TRIP24123,675.76,Card
PAY24129,TRIP24129,106.34,Cash
PAY24130,TRIP24130,338.73,Wallet
PAY24131,TRIP24131,914.35,UPI
PAY24133,TRIP24133,654.42,UPI
PAY24135,TRIP24135,697.12,Wallet
PAY24136,TRIP24136,151.44,Wallet
PAY24144,TRIP24144,694.73,UPI
PAY24147,TRIP24147,496.71,Card
PAY24148,TRIP24148,209.24,Card
PAY24149,TRIP24149,996.85,Wallet
PAY24150,TRIP24150,798.62,Cash
PAY24153,TRIP24153,365.65,Cash
PAY24156,TRIP24156,276.57,Wallet
PAY24160,TRIP24160,579.94,UPI
PAY24167,TRIP24167,925.81,Card
PAY24168,TRIP24168,351.86,Card
PAY24169,TRIP24169,661.53,Wallet
PAY24171,TRIP24171,64.49,Cash
PAY24173,TRIP24173,803.14,Cash
PAY24174,TRIP24174,924.5,UPI
PAY24178,TRIP24178,319.93,Cash
PAY24180,TRIP24180,888.66,Card
PAY24181,TRIP24181,916.3,Card
PAY24183,TRIP24183,435.88,Card
PAY24184,TRIP24184,810.92,Wallet
PAY24187,TRIP24187,234.38,UPI
PAY24190,TRIP24190,391.7,Card
PAY24199,TRIP24199,296.34,Cash
PAY24205,TRIP24205,930.94,Card
PAY24209,TRIP24209,829.67,Wallet
PAY24211,TRIP24211,63.68,UPI
PAY24212,TRIP24212,576.83,Card
PAY24214,TRIP24214,346.81,Card
PAY24217,TRIP24217,828.51,Wallet
PAY24219,TRIP24219,815.1,Card
PAY24223,TRIP24223,116.76,UPI
PAY24225,TRIP24225,913.99,Cash
PAY24226,TRIP24226,124.08,UPI
PAY24227,TRIP24227,569.7,Cash
PAY24234,TRIP24234,690.3,Cash
PAY24235,TRIP24235,682.86,Card
PAY24236,TRIP24236,776.02,Card
PAY24237,TRIP24237,440.61,UPI
PAY24240,TRIP24240,573.31,Card
PAY24241,TRIP24241,213.69,Cash
PAY24242,TRIP24242,740.23,Wallet
PAY24249,TRIP24249,810.31,Card
PAY24253,TRIP24253,665.16,Card
PAY24256,TRIP24256,119.87,Card
PAY24257,TRIP24257,752.28,Cash
PAY24260,TRIP24260,128.5,Cash
PAY24266,TRIP24266,86.01,Card
PAY24268,TRIP24268,601.61,Card
PAY24269,TRIP24269,834.77,Cash
PAY24272,TRIP24272,530.58,UPI
PAY24274,TRIP24274,496.59,Wallet
PAY24276,TRIP24276,671.64,Card
PAY24278,TRIP24278,138.81,Cash
PAY24286,TRIP24286,395.1,Cash
PAY24290,TRIP24290,365.16,UPI
PAY24294,TRIP24294,185.1,Card
PAY24298,TRIP24298,559.89,Wallet
PAY24299,TRIP24299,58.56,Card
PAY24305,TRIP24305,746.91,Cash
PAY24308,TRIP24308,66.13,Wallet
PAY24311,TRIP24311,606.09,Cash
PAY24318,TRIP24318,656.37,Card
PAY24321,TRIP24321,977.15,Cash
PAY24325,TRIP24325,475.37,Wallet
PAY24327,TRIP24327,206.52,Card
PAY24329,TRIP24329,207.11,Wallet
PAY24332,TRIP24332,186.74,Wallet
PAY24336,TRIP24336,985.52,Cash
PAY24339,TRIP24339,571.34,Wallet
PAY24348,TRIP24348,746.9,UPI
PAY24350,TRIP24350,860.0,Cash
PAY24352,TRIP24352,543.82,Cash
PAY24354,TRIP24354,190.69,UPI
PAY24358,TRIP24358,442.89,UPI
PAY24359,TRIP24359,553.39,Wallet
PAY24360,TRIP24360,724.93,Cash
PAY24363,TRIP24363,132.91,Card
PAY24367,TRIP24367,719.21,Card
PAY24368,TRIP24368,258.04,UPI
PAY24370,TRIP24370,487.54,Cash
PAY24377,TRIP24377,881.16,UPI
PAY24378,TRIP24378,112.17,Wallet
PAY24379,TRIP24379,532.87,Cash
PAY24381,TRIP24381,472.25,Wallet
PAY24384,TRIP24384,491.52,UPI
PAY24394,TRIP24394,115.78,Cash
PAY24395,TRIP24395,199.35,Card
PAY24398,TRIP24398,824.04,UPI
PAY24399,TRIP24399,986.83,UPI
PAY24401,TRIP24401,407.45,Card
PAY24405,TRIP24405,147.29,Cash
PAY24408,TRIP24408,388.71,Cash
PAY24412,TRIP24412,591.84,UPI
PAY24414,TRIP24414,153.37,Card
PAY24418,TRIP24418,595.11,Wallet
PAY24419,TRIP24419,546.98,Cash
PAY24422,TRIP24422,396.08,Card
PAY24424,TRIP24424,158.36,UPI
PAY24425,TRIP24425,643.49,UPI
PAY24426,TRIP24426,829.77,Wallet
PAY24427,TRIP24427,577.37,Wallet
PAY24429,TRIP24429,819.02,UPI
PAY24431,TRIP24431,880.6,UPI
PAY24435,TRIP24435,824.28,Card
PAY24437,TRIP24437,761.74,Card
PAY24438,TRIP24438,481.96,Card
PAY24439,TRIP24439,576.93,Cash
PAY24447,TRIP24447,972.31,Cash
PAY24451,TRIP24451,110.26,Wallet
PAY24455,TRIP24455,71.74,Cash
PAY24463,TRIP24463,978.72,Cash
PAY24465,TRIP24465,345.67,Card
PAY24466,TRIP24466,347.09,UPI
PAY24473,TRIP24473,998.38,UPI
PAY24475,TRIP24475,610.91,UPI
PAY24477,TRIP24477,469.44,Cash
PAY24479,TRIP24479,548.66,Card
PAY24482,TRIP24482,846.94,Wallet
PAY24488,TRIP24488,696.44,Card
PAY24493,TRIP24493,473.53,Card
PAY24499,TRIP24499,856.47,Wallet
PAY24501,TRIP24501,536.16,UPI
PAY24505,TRIP24505,761.76,UPI
PAY24509,TRIP24509,266.73,Cash
PAY24511,TRIP24511,469.76,Cash
PAY24512,TRIP24512,923.09,Card
PAY24520,TRIP24520,254.9,Cash
PAY24521,TRIP24521,244.96,Cash
PAY24522,TRIP24522,548.04,Cash
PAY24523,TRIP24523,515.9,Wallet
PAY24536,TRIP24536,851.04,Wallet
PAY24538,TRIP24538,969.39,Card
PAY24539,TRIP24539,129.74,Cash
PAY24549,TRIP24549,459.99,Cash
PAY24551,TRIP24551,218.6,Cash
PAY24554,TRIP24554,678.16,Cash
PAY24556,TRIP24556,589.38,Wallet
PAY24558,TRIP24558,951.68,UPI
PAY24560,TRIP24560,591.71,Card
PAY24563,TRIP24563,698.29,Cash
PAY24568,TRIP24568,864.52,Card
PAY24569,TRIP24569,893.16,UPI
PAY24571,TRIP24571,605.57,UPI
PAY24572,TRIP24572,986.03,Cash
PAY24573,TRIP24573,130.68,Cash
PAY24575,TRIP24575,89.4,Card
PAY24576,TRIP24576,955.6,Card
PAY24577,TRIP24577,169.33,Cash
PAY24582,TRIP24582,365.16,Cash
PAY24585,TRIP24585,568.84,UPI
PAY24586,TRIP24586,105.39,Card
PAY24587,TRIP24587,167.15,Cash
PAY24591,TRIP24591,730.73,Wallet
PAY24592,TRIP24592,798.79,Cash
PAY24594,TRIP24594,888.53,Wallet
PAY24595,TRIP24595,138.47,UPI
PAY24599,TRIP24599,881.85,UPI
PAY24602,TRIP24602,764.44,Card
PAY24604,TRIP24604,856.15,UPI
PAY24605,TRIP24605,185.5,UPI
PAY24606,TRIP24606,284.26,Card
PAY24607,TRIP24607,231.11,Card
PAY24614,TRIP24614,511.34,Card
PAY24619,TRIP24619,167.52,Wallet
PAY24623,TRIP24623,506.22,Wallet
PAY24626,TRIP24626,482.3,Wallet
PAY24631,TRIP24631,117.19,Cash
PAY24632,TRIP24632,425.5,UPI
PAY24633,TRIP24633,162.19,Cash
PAY24635,TRIP24635,517.09,Wallet
PAY24642,TRIP24642,206.49,Card
PAY24643,TRIP24643,560.24,Wallet
PAY24644,TRIP24644,518.34,Wallet
PAY24647,TRIP24647,300.5,Wallet
PAY24651,TRIP24651,934.49,Card
PAY24653,TRIP24653,862.84,Card
PAY24655,TRIP24655,762.39,Wallet
PAY24656,TRIP24656,904.73,Wallet
PAY24659,TRIP24659,552.65,UPI
PAY24665,TRIP24665,581.95,Card
PAY24667,TRIP24667,186.73,Wallet
PAY24674,TRIP24674,830.71,Cash
PAY24675,TRIP24675,749.87,Wallet
PAY24679,TRIP24679,546.75,Wallet
PAY24680,TRIP24680,635.57,UPI
PAY24692,TRIP24692,819.28,UPI
PAY24695,TRIP24695,882.6,Card
PAY24703,TRIP24703,181.68,Wallet
PAY24707,TRIP24707,575.16,Card
PAY24711,TRIP24711,803.55,Card
PAY24712,TRIP24712,964.53,Card
PAY24713,TRIP24713,425.27,Cash
PAY24715,TRIP24715,472.76,Card
PAY24716,TRIP24716,550.68,Cash
PAY24721,TRIP24721,663.73,Wallet
PAY24722,TRIP24722,308.67,UPI
PAY24727,TRIP24727,246.03,Cash
PAY24732,TRIP24732,805.77,Wallet
PAY24735,TRIP24735,174.12,Cash
PAY24744,TRIP24744,880.17,Card
PAY24748,TRIP24748,230.16,Cash
PAY24749,TRIP24749,587.51,Cash
PAY24750,TRIP24750,426.15,UPI
PAY24752,TRIP24752,358.08,UPI
PAY24757,TRIP24757,238.58,Card
PAY24759,TRIP24759,497.15,Wallet
PAY24761,TRIP24761,197.23,Cash
PAY24768,TRIP24768,634.13,Card
PAY24770,TRIP24770,574.12,Card
PAY24774,TRIP24774,448.05,Wallet
PAY24775,TRIP24775,805.68,Wallet
PAY24782,TRIP24782,53.54,Card
PAY24791,TRIP24791,671.57,Wallet
PAY24796,TRIP24796,91.11,Card
PAY24797,TRIP24797,885.43,Cash
PAY24798,TRIP24798,571.62,Card
PAY24799,TRIP24799,403.56,UPI
PAY24800,TRIP24800,261.74,UPI
PAY24806,TRIP24806,656.38,Card
PAY24807,TRIP24807,79.0,UPI
PAY24808,TRIP24808,53.28,Wallet
PAY24809,TRIP24809,61.82,Wallet
PAY24810,TRIP24810,728.47,Cash
PAY24814,TRIP24814,390.61,Wallet
PAY24816,TRIP24816,242.12,Wallet
PAY24819,TRIP24819,865.56,Card
PAY24826,TRIP24826,578.5,Card
PAY24827,TRIP24827,494.94,Card
PAY24829,TRIP24829,744.68,Cash
PAY24830,TRIP24830,742.84,Card
PAY24833,TRIP24833,518.9,Wallet
PAY24836,TRIP24836,731.52,Cash
PAY24837,TRIP24837,787.13,Wallet
PAY24838,TRIP24838,65.37,Cash
PAY24841,TRIP24841,560.11,Wallet
PAY24850,TRIP24850,873.57,Cash
PAY24852,TRIP24852,415.51,UPI
PAY24857,TRIP24857,167.36,Wallet
PAY24858,TRIP24858,728.69,UPI
PAY24859,TRIP24859,625.2,Wallet
PAY24861,TRIP24861,590.13,Card
PAY24864,TRIP24864,614.65,Wallet
PAY24865,TRIP24865,558.73,Card
PAY24868,TRIP24868,451.2,UPI
PAY24872,TRIP24872,833.59,Wallet
PAY24873,TRIP24873,602.65,Card
PAY24874,TRIP24874,835.44,UPI
PAY24875,TRIP24875,600.92,Card
PAY24877,TRIP24877,826.67,UPI
PAY24878,TRIP24878,179.89,UPI
PAY24880,TRIP24880,247.98,Cash
PAY24881,TRIP24881,987.86,UPI
PAY24885,TRIP24885,688.84,Card
PAY24887,TRIP24887,291.6,UPI
PAY24890,TRIP24890,896.4,Wallet
PAY24895,TRIP24895,401.22,UPI
PAY24896,TRIP24896,248.04,Wallet
PAY24897,TRIP24897,811.63,Cash
PAY24903,TRIP24903,147.23,Card
PAY24904,TRIP24904,450.36,UPI
PAY24906,TRIP24906,716.69,Wallet
PAY24913,TRIP24913,421.76,UPI
PAY24914,TRIP24914,326.04,Card
PAY24918,TRIP24918,415.28,Wallet
PAY24919,TRIP24919,669.6,UPI
PAY24921,TRIP24921,394.3,UPI
PAY24923,TRIP24923,494.19,UPI
PAY24924,TRIP24924,879.93,Card
PAY24925,TRIP24925,125.16,Wallet
PAY24927,TRIP24927,768.03,Cash
PAY24929,TRIP24929,444.41,Wallet
PAY24931,TRIP24931,118.76,Wallet
PAY24932,TRIP24932,920.61,UPI
PAY24937,TRIP24937,242.25,Card
PAY24941,TRIP24941,380.01,Wallet
PAY24948,TRIP24948,126.13,Cash
PAY24958,TRIP24958,176.97,Card
PAY24967,TRIP24967,361.95,Wallet
PAY24969,TRIP24969,183.84,Card
PAY24970,TRIP24970,400.23,Wallet
PAY24974,TRIP24974,500.14,UPI
PAY24975,TRIP24975,722.54,UPI
PAY24980,TRIP24980,854.31,UPI
PAY24985,TRIP24985,249.04,Cash
PAY24987,TRIP24987,417.87,Card
PAY24992,TRIP24992,248.25,Cash
PAY24994,TRIP24994,227.47,Wallet
PAY24995,TRIP24995,92.42,Cash
PAY24997,TRIP24997,765.15,Card
PAY25004,TRIP25004,184.63,Card
PAY25006,TRIP25006,754.19,UPI
PAY25008,TRIP25008,879.16,Wallet
PAY25010,TRIP25010,312.77,Card
PAY25012,TRIP25012,464.21,Wallet
PAY25015,TRIP25015,560.03,UPI
PAY25020,TRIP25020,65.92,Cash
PAY25024,TRIP25024,72.67,Cash
PAY25025,TRIP25025,702.02,UPI
PAY25028,TRIP25028,882.89,UPI
PAY25030,TRIP25030,71.74,Cash
PAY25031,TRIP25031,475.2,Wallet
PAY25034,TRIP25034,510.43,Cash
PAY25042,TRIP25042,661.83,Wallet
PAY25043,TRIP25043,388.55,UPI
PAY25045,TRIP25045,868.24,UPI
PAY25046,TRIP25046,907.91,Cash
PAY25047,TRIP25047,785.72,UPI
PAY25049,TRIP25049,275.97,Card
PAY25052,TRIP25052,347.21,UPI
PAY25055,TRIP25055,516.14,Card
PAY25058,TRIP25058,371.54,UPI
PAY25065,TRIP25065,204.47,Wallet
PAY25066,TRIP25066,833.75,Card
PAY25068,TRIP25068,430.67,Wallet
PAY25073,TRIP25073,700.17,Card
PAY25075,TRIP25075,503.74,Cash
PAY25076,TRIP25076,591.18,Card
PAY25077,TRIP25077,713.78,Card
PAY25081,TRIP25081,212.36,Wallet
PAY25082,TRIP25082,701.82,UPI
PAY25084,TRIP25084,794.17,Wallet
PAY25086,TRIP25086,700.78,Wallet
PAY25092,TRIP25092,528.43,Card
PAY25096,TRIP25096,611.1,Wallet
PAY25099,TRIP25099,649.34,UPI
PAY25103,TRIP25103,598.03,UPI
PAY25105,TRIP25105,389.11,Cash
PAY25106,TRIP25106,378.52,UPI
PAY25111,TRIP25111,339.4,Wallet
PAY25112,TRIP25112,655.28,Wallet
PAY25114,TRIP25114,224.71,UPI
PAY25115,TRIP25115,854.59,UPI
PAY25117,TRIP25117,528.52,Wallet
PAY25119,TRIP25119,103.55,UPI
PAY25120,TRIP25120,943.81,Card
PAY25125,TRIP25125,324.13,Wallet
PAY25126,TRIP25126,947.11,UPI
PAY25128,TRIP25128,510.61,UPI
PAY25129,TRIP25129,809.13,UPI
PAY25130,TRIP25130,553.21,UPI
PAY25131,TRIP25131,704.2,Cash
PAY25132,TRIP25132,923.24,Card
PAY25138,TRIP25138,436.95,Cash
PAY25140,TRIP25140,934.04,Card
PAY25142,TRIP25142,172.77,Wallet
PAY25143,TRIP25143,847.74,Card
PAY25144,TRIP25144,119.51,UPI
PAY25145,TRIP25145,987.38,Wallet
PAY25146,TRIP25146,563.58,Card
PAY25148,TRIP25148,828.6,UPI
PAY25151,TRIP25151,89.02,Card
PAY25153,TRIP25153,976.41,Wallet
PAY25156,TRIP25156,954.53,Wallet
PAY25158,TRIP25158,193.47,Cash
PAY25161,TRIP25161,85.18,UPI
PAY25168,TRIP25168,592.91,UPI
PAY25169,TRIP25169,595.88,UPI
PAY25173,TRIP25173,216.2,Card
PAY25174,TRIP25174,330.21,Wallet
PAY25175,TRIP25175,850.66,Wallet
PAY25178,TRIP25178,221.66,UPI
PAY25181,TRIP25181,329.39,Wallet
PAY25182,TRIP25182,593.36,UPI
PAY25183,TRIP25183,632.5,Wallet
PAY25191,TRIP25191,792.47,Cash
PAY25195,TRIP25195,283.42,UPI
PAY25198,TRIP25198,69.64,Card
PAY25200,TRIP25200,771.84,Wallet
PAY25204,TRIP25204,555.32,Cash
PAY25206,TRIP25206,523.08,UPI
PAY25208,TRIP25208,388.41,Card
PAY25210,TRIP25210,883.03,UPI
PAY25215,TRIP25215,342.91,Cash
PAY25219,TRIP25219,672.01,Wallet
PAY25221,TRIP25221,855.84,UPI
PAY25222,TRIP25222,63.47,Cash
PAY25225,TRIP25225,419.5,Cash
PAY25230,TRIP25230,277.16,Card
PAY25231,TRIP25231,309.07,Cash
PAY25234,TRIP25234,558.85,Cash
PAY25235,TRIP25235,940.71,Cash
PAY25238,TRIP25238,762.07,Card
PAY25239,TRIP25239,586.54,Cash
PAY25243,TRIP25243,232.31,UPI
PAY25249,TRIP25249,768.57,Card
PAY25256,TRIP25256,510.03,UPI
PAY25258,TRIP25258,676.94,Wallet
PAY25261,TRIP25261,423.44,Wallet
PAY25263,TRIP25263,455.15,Card
PAY25271,TRIP25271,705.53,UPI
PAY25275,TRIP25275,435.32,Cash
PAY25276,TRIP25276,81.59,Wallet
PAY25279,TRIP25279,718.33,UPI
PAY25290,TRIP25290,892.04,Cash
PAY25294,TRIP25294,911.25,Card
PAY25296,TRIP25296,537.05,UPI
PAY25302,TRIP25302,899.91,Cash
PAY25303,TRIP25303,938.86,Card
PAY25304,TRIP25304,709.6,Cash
PAY25305,TRIP25305,212.26,Wallet
PAY25309,TRIP25309,149.41,Wallet
PAY25316,TRIP25316,344.37,UPI
PAY25320,TRIP25320,222.77,UPI
PAY25322,TRIP25322,589.45,Wallet
PAY25323,TRIP25323,207.64,UPI
PAY25329,TRIP25329,984.48,UPI
PAY25331,TRIP25331,932.51,Card
PAY25332,TRIP25332,680.15,Cash
PAY25335,TRIP25335,981.71,UPI
PAY25337,TRIP25337,129.45,Cash
PAY25339,TRIP25339,769.1,Wallet
PAY25343,TRIP25343,350.22,Card
PAY25346,TRIP25346,241.41,Cash
PAY25348,TRIP25348,262.97,UPI
PAY25350,TRIP25350,716.18,UPI
PAY25353,TRIP25353,236.14,UPI
PAY25362,TRIP25362,209.74,Cash
PAY25366,TRIP25366,103.36,Cash
PAY25367,TRIP25367,727.5,Cash
PAY25368,TRIP25368,528.28,UPI
PAY25373,TRIP25373,830.72,Wallet
PAY25383,TRIP25383,633.5,Cash
PAY25384,TRIP25384,537.78,Wallet
PAY25392,TRIP25392,556.87,Card
PAY25400,TRIP25400,268.35,UPI
PAY25402,TRIP25402,797.37,UPI
PAY25403,TRIP25403,919.37,Cash
PAY25405,TRIP25405,585.52,UPI
PAY25406,TRIP25406,792.33,Cash
PAY25407,TRIP25407,728.67,Card
PAY25408,TRIP25408,584.12,Wallet
PAY25419,TRIP25419,801.53,Wallet
PAY25420,TRIP25420,386.47,Cash
PAY25425,TRIP25425,645.98,Wallet
PAY25427,TRIP25427,147.29,UPI
PAY25428,TRIP25428,273.95,Cash
PAY25430,TRIP25430,908.9,Cash
PAY25432,TRIP25432,852.15,Card
PAY25435,TRIP25435,913.85,Cash
PAY25437,TRIP25437,746.41,Wallet
PAY25439,TRIP25439,403.32,Card
PAY25443,TRIP25443,527.8,Cash
PAY25446,TRIP25446,397.42,UPI
PAY25451,TRIP25451,938.66,Card
PAY25452,TRIP25452,620.96,Card
PAY25454,TRIP25454,859.07,UPI
PAY25455,TRIP25455,918.85,UPI
PAY25456,TRIP25456,619.4,Wallet
PAY25460,TRIP25460,405.64,Wallet
PAY25466,TRIP25466,267.34,Cash
PAY25469,TRIP25469,640.94,Cash
PAY25472,TRIP25472,730.01,Wallet
PAY25474,TRIP25474,208.39,Cash
PAY25475,TRIP25475,122.97,Cash
PAY25477,TRIP25477,275.9,Cash
PAY25481,TRIP25481,519.22,UPI
PAY25482,TRIP25482,543.76,Wallet
PAY25484,TRIP25484,601.52,Card
PAY25490,TRIP25490,314.26,Card
PAY25496,TRIP25496,956.6,Card
PAY25497,TRIP25497,200.17,Wallet
PAY25499,TRIP25499,413.5,Cash
PAY25503,TRIP25503,475.8,Wallet
PAY25505,TRIP25505,579.39,UPI
PAY25510,TRIP25510,714.99,Wallet
PAY25516,TRIP25516,908.37,UPI
PAY25517,TRIP25517,971.73,Wallet
PAY25521,TRIP25521,898.45,Cash
PAY25523,TRIP25523,837.46,UPI
PAY25525,TRIP25525,465.65,Wallet
PAY25527,TRIP25527,409.22,Card
PAY25528,TRIP25528,810.28,Card
PAY25529,TRIP25529,136.17,Wallet
PAY25531,TRIP25531,616.98,Cash
PAY25535,TRIP25535,90.84,Cash
PAY25541,TRIP25541,492.88,UPI
PAY25548,TRIP25548,797.51,Wallet
PAY25553,TRIP25553,474.4,UPI
PAY25555,TRIP25555,161.72,Wallet
PAY25565,TRIP25565,434.76,Wallet
PAY25569,TRIP25569,445.43,Wallet
PAY25570,TRIP25570,459.91,Card
PAY25571,TRIP25571,654.38,Cash
PAY25573,TRIP25573,705.79,Cash
PAY25574,TRIP25574,103.5,Cash
PAY25578,TRIP25578,484.39,UPI
PAY25579,TRIP25579,713.42,Card
PAY25582,TRIP25582,703.59,Card
PAY25585,TRIP25585,682.61,Card
PAY25586,TRIP25586,924.21,UPI
PAY25588,TRIP25588,635.17,UPI
PAY25592,TRIP25592,829.32,Cash
PAY25593,TRIP25593,775.49,Card
PAY25594,TRIP25594,369.11,Card
PAY25596,TRIP25596,787.76,Cash
PAY25597,TRIP25597,785.24,UPI
PAY25602,TRIP25602,777.34,UPI
PAY25608,TRIP25608,637.33,UPI
PAY25614,TRIP25614,292.23,Cash
PAY25622,TRIP25622,911.65,Wallet
PAY25623,TRIP25623,370.1,UPI
PAY25626,TRIP25626,399.28,Card
PAY25627,TRIP25627,304.08,UPI
PAY25630,TRIP25630,656.44,Cash
PAY25635,TRIP25635,750.14,Wallet
PAY25638,TRIP25638,406.47,Card
PAY25639,TRIP25639,936.02,Wallet
PAY25642,TRIP25642,983.84,Wallet
PAY25645,TRIP25645,536.51,Cash
PAY25647,TRIP25647,370.82,UPI
PAY25650,TRIP25650,638.52,Wallet
PAY25652,TRIP25652,848.27,UPI
PAY25655,TRIP25655,579.33,Cash
PAY25660,TRIP25660,742.03,UPI
PAY25661,TRIP25661,405.2,UPI
PAY25663,TRIP25663,170.15,Cash
PAY25666,TRIP25666,672.21,Cash
PAY25672,TRIP25672,281.26,Card
PAY25674,TRIP25674,233.43,Card
PAY25675,TRIP25675,754.38,Cash
PAY25676,TRIP25676,595.43,Card
PAY25679,TRIP25679,434.26,Wallet
PAY25684,TRIP25684,272.9,UPI
PAY25685,TRIP25685,437.48,Wallet
PAY25689,TRIP25689,435.95,Wallet
PAY25690,TRIP25690,611.55,UPI
PAY25693,TRIP25693,540.25,Card
PAY25697,TRIP25697,353.74,Cash
PAY25698,TRIP25698,577.77,Card
PAY25699,TRIP25699,441.44,Card
PAY25700,TRIP25700,86.58,Cash
PAY25701,TRIP25701,818.13,Card
PAY25703,TRIP25703,284.22,Cash
PAY25709,TRIP25709,561.52,Cash
PAY25710,TRIP25710,263.25,Cash
PAY25711,TRIP25711,183.74,Card
PAY25714,TRIP25714,97.31,Wallet
PAY25715,TRIP25715,969.26,Wallet
PAY25717,TRIP25717,67.76,UPI
PAY25719,TRIP25719,457.86,Card
PAY25727,TRIP25727,693.23,Cash
PAY25728,TRIP25728,517.48,Card
PAY25730,TRIP25730,845.78,Cash
PAY25737,TRIP25737,149.03,Card
PAY25744,TRIP25744,504.44,Card
PAY25748,TRIP25748,824.13,UPI
PAY25749,TRIP25749,711.65,UPI
PAY25752,TRIP25752,532.53,Cash
PAY25754,TRIP25754,710.54,UPI
PAY25756,TRIP25756,875.56,Card
PAY25758,TRIP25758,665.18,Wallet
PAY25765,TRIP25765,595.16,UPI
PAY25767,TRIP25767,515.9,Wallet
PAY25778,TRIP25778,107.74,Wallet
PAY25780,TRIP25780,190.11,Wallet
PAY25781,TRIP25781,914.15,Wallet
PAY25788,TRIP25788,575.98,Cash
PAY25793,TRIP25793,366.8,Wallet
PAY25794,TRIP25794,826.51,Card
PAY25796,TRIP25796,513.45,Cash
PAY25800,TRIP25800,122.46,Wallet
PAY25801,TRIP25801,507.2,UPI
PAY25805,TRIP25805,399.36,Card
PAY25808,TRIP25808,259.63,Cash
PAY25809,TRIP25809,751.75,Wallet
PAY25810,TRIP25810,930.52,Wallet
PAY25813,TRIP25813,224.35,Card
PAY25818,TRIP25818,95.63,Card
PAY25821,TRIP25821,783.7,Wallet
PAY25822,TRIP25822,910.81,Wallet
PAY25823,TRIP25823,960.24,Card
PAY25825,TRIP25825,262.87,Cash
PAY25828,TRIP25828,646.56,Card
PAY25829,TRIP25829,90.63,Wallet
PAY25832,TRIP25832,738.05,Wallet
PAY25834,TRIP25834,267.44,Wallet
PAY25835,TRIP25835,960.68,Cash
PAY25838,TRIP25838,307.65,Wallet
PAY25842,TRIP25842,218.76,Wallet
PAY25848,TRIP25848,511.59,UPI
PAY25851,TRIP25851,286.75,UPI
PAY25854,TRIP25854,596.87,UPI
PAY25857,TRIP25857,414.51,Card
PAY25866,TRIP25866,149.53,Cash
PAY25868,TRIP25868,323.42,Card
PAY25881,TRIP25881,611.52,Cash
PAY25887,TRIP25887,135.86,Wallet
PAY25892,TRIP25892,470.47,Cash
PAY25894,TRIP25894,233.62,Card
PAY25896,TRIP25896,890.55,Wallet
PAY25897,TRIP25897,749.28,Wallet
PAY25899,TRIP25899,751.9,Card
PAY25900,TRIP25900,708.9,Cash
PAY25903,TRIP25903,625.28,Wallet
PAY25904,TRIP25904,77.55,Wallet
PAY25910,TRIP25910,73.36,Cash
PAY25911,TRIP25911,699.44,Card
PAY25914,TRIP25914,699.49,UPI
PAY25920,TRIP25920,96.4,Cash
PAY25924,TRIP25924,840.24,Wallet
PAY25926,TRIP25926,252.94,Card
PAY25929,TRIP25929,822.74,Wallet
PAY25930,TRIP25930,404.28,Cash
PAY25931,TRIP25931,746.14,Card
PAY25934,TRIP25934,649.53,Cash
PAY25935,TRIP25935,68.44,Wallet
PAY25940,TRIP25940,995.09,Card
PAY25941,TRIP25941,471.97,UPI
PAY25942,TRIP25942,74.72,Cash
PAY25943,TRIP25943,262.42,Card
PAY25944,TRIP25944,393.82,Card
PAY25946,TRIP25946,428.14,Card
PAY25948,TRIP25948,281.2,Card
PAY25949,TRIP25949,990.41,Cash
PAY25950,TRIP25950,573.98,Card
PAY25956,TRIP25956,524.34,Cash
PAY25962,TRIP25962,79.6,Card
PAY25965,TRIP25965,562.57,Wallet
PAY25966,TRIP25966,373.84,Card
PAY25967,TRIP25967,854.91,Card
PAY25971,TRIP25971,721.91,Card
PAY25972,TRIP25972,906.43,Cash
PAY25977,TRIP25977,463.35,Card
PAY25979,TRIP25979,465.81,Wallet
PAY25980,TRIP25980,420.41,Card
PAY25984,TRIP25984,492.37,Wallet
PAY25987,TRIP25987,111.52,UPI
PAY25990,TRIP25990,924.58,Wallet
PAY25995,TRIP25995,649.95,Wallet
PAY25998,TRIP25998,753.39,UPI
PAY26001,TRIP26001,899.96,Wallet
PAY26004,TRIP26004,771.3,UPI
PAY26005,TRIP26005,609.68,Wallet
PAY26006,TRIP26006,286.08,Cash
