payment_id,trip_id,trip_fare,mode_of_payment
PAY23279,TRIP23279,256.78,Cash
PAY23280,TRIP23280,401.7,UPI
PAY23281,TRIP23281,649.2,Wallet
PAY23282,TRIP23282,139.45,UPI
PAY23283,TRIP23283,229.06,UPI
PAY23284,TRIP23284,709.94,Wallet
PAY23285,TRIP23285,533.73,Card
PAY23286,TRIP23286,967.53,UPI
PAY23287,TRIP23287,184.44,Wallet
PAY23288,TRIP23288,802.29,Cash
PAY23289,TRIP23289,987.45,Card
PAY23290,TRIP23290,306.92,Cash
PAY23291,TRIP23291,393.11,Wallet
PAY23292,TRIP23292,943.37,Cash
PAY23293,TRIP23293,808.48,Cash
PAY23294,TRIP23294,703.13,Cash
PAY23295,TRIP23295,298.81,Wallet
PAY23296,TRIP23296,364.8,Wallet
PAY23297,TRIP23297,759.87,Card
PAY23298,TRIP23298,986.63,Cash
PAY23299,TRIP23299,87.69,UPI
PAY23300,TRIP23300,311.58,Cash
PAY23301,TRIP23301,111.2,Wallet
PAY23302,TRIP23302,217.85,Card
PAY23303,TRIP23303,789.22,Wallet
PAY23304,TRIP23304,240.32,UPI
PAY23305,TRIP23305,561.5,Cash
PAY23306,TRIP23306,170.83,Card
PAY23307,TRIP23307,978,Cash
PAY23308,TRIP23308,104.48,Wallet
PAY23309,TRIP23309,178.14,Card
PAY23310,TRIP23310,913.02,Wallet
PAY23311,TRIP23311,102.84,Card
PAY23312,TRIP23312,848.43,UPI
PAY23313,TRIP23313,290.79,Card
PAY23314,TRIP23314,317.7,Cash
PAY23315,TRIP23315,555.38,Card
PAY23316,TRIP23316,138.5,Wallet
PAY23317,TRIP23317,540.28,Wallet
PAY23318,TRIP23318,488.16,UPI
PAY23319,TRIP23319,491.59,Wallet
PAY23320,TRIP23320,81.15,Wallet
PAY23321,TRIP23321,109.95,UPI
PAY23322,TRIP23322,927.74,Card
PAY23323,TRIP23323,704.64,Card
PAY23324,TRIP23324,881.5,Cash
PAY23325,TRIP23325,188.28,Wallet
PAY23326,TRIP23326,187.84,Cash
PAY23327,TRIP23327,598.75,Wallet
PAY23328,TRIP23328,852.56,Cash
PAY23329,TRIP23329,610.84,UPI
PAY23330,TRIP23330,932.4,Wallet
PAY23331,TRIP23331,932.25,UPI
PAY23332,TRIP23332,989.72,UPI
PAY23333,TRIP23333,201.82,UPI
PAY23334,TRIP23334,373.37,Cash
PAY23335,TRIP23335,546.61,Wallet
PAY23336,TRIP23336,459.92,Cash
PAY23337,TRIP23337,247.49,Card
PAY23338,TRIP23338,515.03,Cash
PAY23339,TRIP23339,107.22,UPI
PAY23340,TRIP23340,192.2,Card
PAY23341,TRIP23341,557.41,Cash
PAY23342,TRIP23342,181.77,Card
PAY23343,TRIP23343,467.99,Wallet
PAY23344,TRIP23344,50.07,Cash
PAY23345,TRIP23345,158.82,Wallet
PAY23346,TRIP23346,424.42,Card
PAY23347,TRIP23347,447.47,UPI
PAY23348,TRIP23348,274.75,UPI
PAY23349,TRIP23349,752.05,UPI
PAY23350,TRIP23350,855.77,Card
PAY23351,TRIP23351,841.03,Cash
PAY23352,TRIP23352,734.64,Wallet
PAY23353,TRIP23353,456.97,Cash
PAY23354,TRIP23354,158.02,Wallet
PAY23355,TRIP23355,683.21,Wallet
PAY23356,TRIP23356,821.48,Wallet
PAY23357,TRIP23357,175.65,UPI
PAY23358,TRIP23358,581.23,UPI
PAY23359,TRIP23359,691.81,Card
PAY23360,TRIP23360,863.69,Card
PAY23361,TRIP23361,992.67,Card
PAY23362,TRIP23362,209.78,Wallet
PAY23363,TRIP23363,551.16,Card
PAY23364,TRIP23364,916.62,UPI
PAY23365,TRIP23365,646.86,Cash
PAY23366,TRIP23366,795.84,Card
PAY23367,TRIP23367,736.96,Wallet
PAY23368,TRIP23368,169.04,Card
PAY23369,TRIP23369,707.52,Wallet
PAY23370,TRIP23370,791.8,Card
PAY23371,TRIP23371,142.75,Wallet
PAY23372,TRIP23372,745.37,Cash
PAY23373,TRIP23373,577.86,Wallet
PAY23374,TRIP23374,507.4,Cash
PAY23375,TRIP23375,803.21,Wallet
PAY23376,TRIP23376,831.73,Card
PAY23377,TRIP23377,352.19,Cash
PAY23378,TRIP23378,681.01,Cash
PAY23379,TRIP23379,364.36,Card
PAY23380,TRIP23380,932.71,Wallet
PAY23381,TRIP23381,163.39,Wallet
PAY23382,TRIP23382,705.42,Cash
PAY23383,TRIP23383,239.26,Wallet
PAY23384,TRIP23384,512.86,Cash
PAY23385,TRIP23385,513.48,Wallet
PAY23386,TRIP23386,234.51,UPI
PAY23387,TRIP23387,884.22,Card
PAY23388,TRIP23388,478.73,Card
PAY23389,TRIP23389,162.74,Wallet
PAY23390,TRIP23390,751.47,Wallet
PAY23391,TRIP23391,984.65,Cash
PAY23392,TRIP23392,160.53,Wallet
PAY23393,TRIP23393,427.82,Cash
PAY23394,TRIP23394,280.6,Wallet
PAY23395,TRIP23395,486.56,Cash
PAY23396,TRIP23396,435.43,UPI
PAY23397,TRIP23397,337.36,Card
PAY23398,TRIP23398,390.51,UPI
PAY23399,TRIP23399,977.26,Card
PAY23400,TRIP23400,874.46,Wallet
PAY23401,TRIP23401,961.89,Card
PAY23402,TRIP23402,379.32,Card
PAY23403,TRIP23403,182.64,Card
PAY23404,TRIP23404,831.85,Cash
PAY23405,TRIP23405,101.69,Cash
PAY23406,TRIP23406,371.44,Card
PAY23407,TRIP23407,925.71,UPI
PAY23408,TRIP23408,628.12,Cash
PAY23409,TRIP23409,608.56,Card
PAY23410,TRIP23410,926.08,Card
PAY23411,TRIP23411,213.12,UPI
PAY23412,TRIP23412,475.74,UPI
PAY23413,TRIP23413,697.98,Cash
PAY23414,TRIP23414,711.84,Cash
PAY23415,TRIP23415,332.05,Card
PAY23416,TRIP23416,790,Wallet
PAY23417,TRIP23417,227.7,Card
PAY23418,TRIP23418,667.1,Card
PAY23419,TRIP23419,358.69,Cash
PAY23420,TRIP23420,391.53,Cash
PAY23421,TRIP23421,447,Cash
PAY23422,TRIP23422,282.65,Card
PAY23423,TRIP23423,906.01,Cash
PAY23424,TRIP23424,495.65,Cash
PAY23425,TRIP23425,97.21,UPI
PAY23426,TRIP23426,590.11,Card
PAY23427,TRIP23427,228.85,UPI
PAY23428,TRIP23428,651.24,Wallet
PAY23429,TRIP23429,643.34,Card
PAY23430,TRIP23430,142.93,UPI
PAY23431,TRIP23431,284.75,Cash
PAY23432,TRIP23432,665.86,Cash
PAY23433,TRIP23433,132.27,UPI
PAY23434,TRIP23434,422.78,Wallet
PAY23435,TRIP23435,410.42,Card
PAY23436,TRIP23436,833.78,Cash
PAY23437,TRIP23437,171.11,UPI
PAY23438,TRIP23438,268.16,Card
PAY23439,TRIP23439,662.62,UPI
PAY23440,TRIP23440,277.23,Card
PAY23441,TRIP23441,625.64,Card
PAY23442,TRIP23442,945.88,UPI
PAY23443,TRIP23443,943.22,UPI
PAY23444,TRIP23444,670.15,Wallet
PAY23445,TRIP23445,929.39,UPI
PAY23446,TRIP23446,408.47,Cash
PAY23447,TRIP23447,385.35,UPI
PAY23448,TRIP23448,747.54,UPI
PAY23449,TRIP23449,727.29,UPI
PAY23450,TRIP23450,689.83,Wallet
PAY23451,TRIP23451,826.59,Wallet
PAY23452,TRIP23452,776.56,UPI
PAY23453,TRIP23453,637.86,Wallet
PAY23454,TRIP23454,107.16,Wallet
PAY23455,TRIP23455,709.19,UPI
PAY23456,TRIP23456,522.58,Cash
PAY23457,TRIP23457,863.83,Card
PAY23458,TRIP23458,83.37,UPI
PAY23459,TRIP23459,591.47,Cash
PAY23460,TRIP23460,256.23,Card
PAY23461,TRIP23461,813.76,Cash
PAY23462,TRIP23462,111.44,Cash
PAY23463,TRIP23463,622.64,Wallet
PAY23464,TRIP23464,432.68,Wallet
PAY23465,TRIP23465,237.31,Wallet
PAY23466,TRIP23466,290.54,Cash
PAY23467,TRIP23467,391.74,Wallet
PAY23468,TRIP23468,732.39,Card
PAY23469,TRIP23469,712.18,UPI
PAY23470,TRIP23470,895.85,Card
PAY23471,TRIP23471,325.69,Cash
PAY23472,TRIP23472,558.6,Card
PAY23473,TRIP23473,443.81,Card
PAY23474,TRIP23474,153.86,Card
PAY23475,TRIP23475,554.45,Wallet
PAY23476,TRIP23476,145.94,Cash
PAY23477,TRIP23477,494.78,Cash
PAY23478,TRIP23478,584.18,UPI
PAY23479,TRIP23479,527.25,Card
PAY23480,TRIP23480,421.15,Cash
PAY23481,TRIP23481,185.69,Card
PAY23482,TRIP23482,481.65,UPI
PAY23483,TRIP23483,202.01,UPI
PAY23484,TRIP23484,974.43,Cash
PAY23485,TRIP23485,229.27,Cash
PAY23486,TRIP23486,211.26,Card
PAY23487,TRIP23487,899.42,Wallet
PAY23488,TRIP23488,872.89,Wallet
PAY23489,TRIP23489,539.09,UPI
PAY23490,TRIP23490,288.88,Wallet
PAY23491,TRIP23491,308.18,Card
PAY23492,TRIP23492,953.24,Wallet
PAY23493,TRIP23493,582.25,Wallet
PAY23494,TRIP23494,501.21,Wallet
PAY23495,TRIP23495,955.47,Wallet
PAY23496,TRIP23496,575.23,Card
PAY23497,TRIP23497,79.81,Card
PAY23498,TRIP23498,649.37,Wallet
PAY23499,TRIP23499,496.9,Card
PAY23500,TRIP23500,230.05,Wallet
PAY23501,TRIP23501,533.08,UPI
PAY23502,TRIP23502,557.04,Card
PAY23503,TRIP23503,199.49,Cash
PAY23504,TRIP23504,351.17,Wallet
PAY23505,TRIP23505,306.94,UPI
PAY23506,TRIP23506,522.66,Wallet
PAY23507,TRIP23507,656.81,Card
PAY23508,TRIP23508,716.15,Cash
PAY23509,TRIP23509,118.29,Cash
PAY23510,TRIP23510,349.27,Card
PAY23511,TRIP23511,616.23,Cash
PAY23512,TRIP23512,903.38,UPI
PAY23513,TRIP23513,583.96,Cash
PAY23514,TRIP23514,627.43,UPI
PAY23515,TRIP23515,332.19,Cash
PAY23516,TRIP23516,989.75,UPI
PAY23517,TRIP23517,552.37,Cash
PAY23518,TRIP23518,535.26,UPI
PAY23519,TRIP23519,91.18,Card
PAY23520,TRIP23520,335.2,UPI
PAY23521,TRIP23521,280.42,Card
PAY23522,TRIP23522,153.35,Cash
PAY23523,TRIP23523,530.29,UPI
PAY23524,TRIP23524,871.49,Wallet
PAY23525,TRIP23525,939.19,Card
PAY23526,TRIP23526,919.01,Cash
PAY23527,TRIP23527,282.83,Cash
PAY23528,TRIP23528,426.31,Card
PAY23529,TRIP23529,191.15,Cash
PAY23530,TRIP23530,560.03,UPI
PAY23531,TRIP23531,714.8,Wallet
PAY23532,TRIP23532,437.09,Cash
PAY23533,TRIP23533,519.74,UPI
PAY23534,TRIP23534,244.2,Card
PAY23535,TRIP23535,87.06,Wallet
PAY23536,TRIP23536,90.79,UPI
PAY23537,TRIP23537,962.4,UPI
PAY23538,TRIP23538,575.46,UPI
PAY23539,TRIP23539,647.76,UPI
PAY23540,TRIP23540,231.1,Cash
PAY23541,TRIP23541,366.08,Cash
PAY23542,TRIP23542,459.71,Cash
PAY23543,TRIP23543,981.9,Card
PAY23544,TRIP23544,236.4,Cash
PAY23545,TRIP23545,969.93,Wallet
PAY23546,TRIP23546,817.27,Card
PAY23547,TRIP23547,183.74,Card
PAY23548,TRIP23548,466.11,Wallet
PAY23549,TRIP23549,619.11,Wallet
PAY23550,TRIP23550,891.93,Cash
PAY23551,TRIP23551,544.83,Wallet
PAY23552,TRIP23552,742.23,Cash
PAY23553,TRIP23553,151.64,Wallet
PAY23554,TRIP23554,561.27,Card
PAY23555,TRIP23555,469.14,Wallet
PAY23556,TRIP23556,354.81,UPI
PAY23557,TRIP23557,712.95,UPI
PAY23558,TRIP23558,357.45,Wallet
PAY23559,TRIP23559,179.22,Wallet
PAY23560,TRIP23560,87.69,Cash
PAY23561,TRIP23561,196.63,Cash
PAY23562,TRIP23562,50.55,Card
PAY23563,TRIP23563,439.18,Card
PAY23564,TRIP23564,692.06,Cash
PAY23565,TRIP23565,364.82,UPI
PAY23566,TRIP23566,271.45,Card
PAY23567,TRIP23567,139.33,Cash
PAY23568,TRIP23568,834.45,Cash
PAY23569,TRIP23569,73.07,Wallet
PAY23570,TRIP23570,582.34,Card
PAY23571,TRIP23571,105.82,Wallet
PAY23572,TRIP23572,108.56,Card
PAY23573,TRIP23573,411.08,Cash
PAY23574,TRIP23574,279.26,Wallet
PAY23575,TRIP23575,970.35,Cash
PAY23576,TRIP23576,696.8,Cash
PAY23577,TRIP23577,63.15,Cash
PAY23578,TRIP23578,787.24,Cash
PAY23579,TRIP23579,516.75,Wallet
PAY23580,TRIP23580,217.74,UPI
PAY23581,TRIP23581,253.63,Cash
PAY23582,TRIP23582,485.16,Card
PAY23583,TRIP23583,416.57,Cash
PAY23584,TRIP23584,569.82,UPI
PAY23585,TRIP23585,442.86,Card
PAY23586,TRIP23586,85.29,Card
PAY23587,TRIP23587,407.12,Wallet
PAY23588,TRIP23588,993.46,Cash
PAY23589,TRIP23589,678.24,Card
PAY23590,TRIP23590,357.46,Card
PAY23591,TRIP23591,571.98,UPI
PAY23592,TRIP23592,171.4,Card
PAY23593,TRIP23593,91.99,UPI
PAY23594,TRIP23594,795.11,UPI
PAY23595,TRIP23595,313.55,Wallet
PAY23596,TRIP23596,264.72,UPI
PAY23597,TRIP23597,399.6,UPI
PAY23598,TRIP23598,509.81,Cash
PAY23599,TRIP23599,168.29,Cash
PAY23600,TRIP23600,888.89,Cash
PAY23601,TRIP23601,648.88,Cash
PAY23602,TRIP23602,670.13,Wallet
PAY23603,TRIP23603,768.08,Cash
PAY23604,TRIP23604,712.02,Wallet
PAY23605,TRIP23605,308.54,Wallet
PAY23606,TRIP23606,428.25,Card
PAY23607,TRIP23607,958.48,Wallet
PAY23608,TRIP23608,135.3,Cash
PAY23609,TRIP23609,75.64,Cash
PAY23610,TRIP23610,95.79,Wallet
PAY23611,TRIP23611,662.88,UPI
PAY23612,TRIP23612,340.48,Wallet
PAY23613,TRIP23613,667.68,Wallet
PAY23614,TRIP23614,524.17,Cash
PAY23615,TRIP23615,726.65,Card
PAY23616,TRIP23616,731.4,Card
PAY23617,TRIP23617,838.77,Cash
PAY23618,TRIP23618,324.13,UPI
PAY23619,TRIP23619,167.62,Card
PAY23620,TRIP23620,947.05,UPI
PAY23621,TRIP23621,828.85,Wallet
PAY23622,TRIP23622,500.11,Card
PAY23623,TRIP23623,880.55,Wallet
PAY23624,TRIP23624,315.72,Cash
PAY23625,TRIP23625,205.48,Wallet
PAY23626,TRIP23626,476.07,UPI
PAY23627,TRIP23627,743.83,Cash
PAY23628,TRIP23628,425.69,Wallet
PAY23629,TRIP23629,574.58,Card
PAY23630,TRIP23630,631.97,Cash
PAY23631,TRIP23631,424.91,Cash
PAY23632,TRIP23632,378.87,UPI
PAY23633,TRIP23633,411.37,Wallet
PAY23634,TRIP23634,65.25,Cash
PAY23635,TRIP23635,378.24,Card
PAY23636,TRIP23636,77.68,Card
PAY23637,TRIP23637,944.25,UPI
PAY23638,TRIP23638,243.03,UPI
PAY23639,TRIP23639,841.87,Cash
PAY23640,TRIP23640,661.24,Cash
PAY23641,TRIP23641,350.11,Card
PAY23642,TRIP23642,665.42,Cash
PAY23643,TRIP23643,576.5,Wallet
PAY23644,TRIP23644,52.48,Card
PAY23645,TRIP23645,76.21,Cash
PAY23646,TRIP23646,990.23,Card
PAY23647,TRIP23647,107.54,UPI
PAY23648,TRIP23648,457.71,UPI
PAY23649,TRIP23649,645.98,Card
PAY23650,TRIP23650,610.76,Cash
PAY23651,TRIP23651,104.24,Card
PAY23652,TRIP23652,926.69,Card
PAY23653,TRIP23653,433.66,Wallet
PAY23654,TRIP23654,853.94,Wallet
PAY23655,TRIP23655,621.45,Cash
PAY23656,TRIP23656,113.25,Wallet
PAY23657,TRIP23657,147.85,UPI
PAY23658,TRIP23658,361.9,Card
PAY23659,TRIP23659,203.26,UPI
PAY23660,TRIP23660,942.12,Cash
PAY23661,TRIP23661,54.21,Cash
PAY23662,TRIP23662,929.55,Cash
PAY23663,TRIP23663,966.53,Cash
PAY23664,TRIP23664,782.14,UPI
PAY23665,TRIP23665,500.87,Wallet
PAY23666,TRIP23666,846.17,UPI
PAY23667,TRIP23667,182.04,Cash
PAY23668,TRIP23668,940.36,Card
PAY23669,TRIP23669,677.09,Wallet
PAY23670,TRIP23670,433.83,Wallet
PAY23671,TRIP23671,779.27,UPI
PAY23672,TRIP23672,489.24,Wallet
PAY23673,TRIP23673,942.81,Wallet
PAY23674,TRIP23674,439.84,Wallet
PAY23675,TRIP23675,862.35,UPI
PAY23676,TRIP23676,380.14,Wallet
PAY23677,TRIP23677,131.08,Wallet
PAY23678,TRIP23678,438.63,Wallet
PAY23679,TRIP23679,598.46,UPI
PAY23680,TRIP23680,407.74,Cash
PAY23681,TRIP23681,882.39,Cash
PAY23682,TRIP23682,312.05,Cash
PAY23683,TRIP23683,617.92,Card
PAY23684,TRIP23684,837.92,Wallet
PAY23685,TRIP23685,556.84,UPI
PAY23686,TRIP23686,486.97,Cash
PAY23687,TRIP23687,952.81,Cash
PAY23688,TRIP23688,617.63,Cash
PAY23689,TRIP23689,745.08,Wallet
PAY23690,TRIP23690,118.77,Card
PAY23691,TRIP23691,273.76,Card
PAY23692,TRIP23692,849.13,Wallet
PAY23693,TRIP23693,769.12,UPI
PAY23694,TRIP23694,818.14,UPI
PAY23695,TRIP23695,199.12,Wallet
PAY23696,TRIP23696,51.99,Cash
PAY23697,TRIP23697,610.79,Cash
PAY23698,TRIP23698,220.49,Card
PAY23699,TRIP23699,314.16,Wallet
PAY23700,TRIP23700,86.16,Cash
PAY23701,TRIP23701,906.72,Cash
PAY23702,TRIP23702,893.21,UPI
PAY23703,TRIP23703,244.8,Wallet
PAY23704,TRIP23704,167.98,UPI
PAY23705,TRIP23705,199.4,Cash
PAY23706,TRIP23706,415.39,Wallet
PAY23707,TRIP23707,368.16,Wallet
PAY23708,TRIP23708,744.49,Cash
PAY23709,TRIP23709,331.66,UPI
PAY23710,TRIP23710,480.76,Card
PAY23711,TRIP23711,736.42,Wallet
PAY23712,TRIP23712,397.92,Wallet
PAY23713,TRIP23713,849.2,Card
PAY23714,TRIP23714,243.52,Card
PAY23715,TRIP23715,454.6,Wallet
PAY23716,TRIP23716,696.51,UPI
PAY23717,TRIP23717,982.8,Wallet
PAY23718,TRIP23718,382.63,Card
PAY23719,TRIP23719,966.89,Wallet
PAY23720,TRIP23720,354.18,Wallet
PAY23721,TRIP23721,784.53,Card
PAY23722,TRIP23722,596.12,UPI
PAY23723,TRIP23723,948.56,Cash
PAY23724,TRIP23724,391.25,UPI
PAY23725,TRIP23725,446.6,Cash
PAY23726,TRIP23726,992.87,Card
PAY23727,TRIP23727,534.02,Card
PAY23728,TRIP23728,746.1,Card
PAY23729,TRIP23729,870.87,Card
PAY23730,TRIP23730,279.61,Wallet
PAY23731,TRIP23731,846.93,Wallet
PAY23732,TRIP23732,514.55,UPI
PAY23733,TRIP23733,493.5,UPI
PAY23734,TRIP23734,731.73,UPI
PAY23735,TRIP23735,520.69,Card
PAY23736,TRIP23736,213.54,Card
PAY23737,TRIP23737,879.65,Card
PAY23738,TRIP23738,302.93,UPI
PAY23739,TRIP23739,999.33,UPI
PAY23740,TRIP23740,127.89,Card
PAY23741,TRIP23741,369.58,Wallet
PAY23742,TRIP23742,625.37,UPI
PAY23743,TRIP23743,334.85,UPI
PAY23744,TRIP23744,498.61,Wallet
PAY23745,TRIP23745,812.74,Cash
PAY23746,TRIP23746,307.06,Wallet
PAY23747,TRIP23747,461.17,UPI
PAY23748,TRIP23748,281.3,Card
PAY23749,TRIP23749,113,UPI
PAY23750,TRIP23750,551.62,Card
PAY23751,TRIP23751,904.47,UPI
PAY23752,TRIP23752,569.24,Wallet
PAY23753,TRIP23753,213.86,Card
PAY23754,TRIP23754,642.84,Cash
PAY23755,TRIP23755,299.09,UPI
PAY23756,TRIP23756,155.93,Cash
PAY23757,TRIP23757,100.46,Cash
PAY23758,TRIP23758,101.92,Cash
PAY23759,TRIP23759,662.12,UPI
PAY23760,TRIP23760,878.04,Card
PAY23761,TRIP23761,504.23,UPI
PAY23762,TRIP23762,950.74,Cash
PAY23763,TRIP23763,100.06,Cash
PAY23764,TRIP23764,915.44,Card
PAY23765,TRIP23765,880.46,Card
PAY23766,TRIP23766,456.98,Card
PAY23767,TRIP23767,363.91,Card
PAY23768,TRIP23768,704.12,Wallet
PAY23769,TRIP23769,707,Card
PAY23770,TRIP23770,672.39,Cash
PAY23771,TRIP23771,177.12,Wallet
PAY23772,TRIP23772,857.59,UPI
PAY23773,TRIP23773,166.13,Card
PAY23774,TRIP23774,956.64,Wallet
PAY23775,TRIP23775,277.65,Wallet
PAY23776,TRIP23776,817.58,Card
PAY23777,TRIP23777,442.88,UPI
PAY23778,TRIP23778,180.36,Card
PAY23779,TRIP23779,298.62,Cash
PAY23780,TRIP23780,913.69,Cash
PAY23781,TRIP23781,184.18,UPI
PAY23782,TRIP23782,389,UPI
PAY23783,TRIP23783,855.21,Card
PAY23784,TRIP23784,137.54,UPI
PAY23785,TRIP23785,253.31,Wallet
PAY23786,TRIP23786,833.22,Wallet
PAY23787,TRIP23787,198.49,Card
PAY23788,TRIP23788,98.36,Cash
PAY23789,TRIP23789,467.76,Wallet
PAY23790,TRIP23790,601.46,Cash
PAY23791,TRIP23791,424.71,UPI
PAY23792,TRIP23792,438.76,Wallet
PAY23793,TRIP23793,305.29,Wallet
PAY23794,TRIP23794,321.39,Wallet
PAY23795,TRIP23795,972.17,Card
PAY23796,TRIP23796,679.84,Cash
PAY23797,TRIP23797,596.31,Wallet
PAY23798,TRIP23798,337.13,Cash
PAY23799,TRIP23799,625.7,Wallet
PAY23800,TRIP23800,135.8,Card
PAY23801,TRIP23801,161.22,Card
PAY23802,TRIP23802,512.04,UPI
PAY23803,TRIP23803,825.81,UPI
PAY23804,TRIP23804,446.73,Cash
PAY23805,TRIP23805,964.69,UPI
PAY23806,TRIP23806,53,UPI
PAY23807,TRIP23807,963,UPI
PAY23808,TRIP23808,528.7,Cash
PAY23809,TRIP23809,472.67,UPI
PAY23810,TRIP23810,324.06,Wallet
PAY23811,TRIP23811,890.18,UPI
PAY23812,TRIP23812,573.22,UPI
PAY23813,TRIP23813,932.4,Wallet
PAY23814,TRIP23814,358.26,Cash
PAY23815,TRIP23815,102.18,UPI
PAY23816,TRIP23816,149.97,Card
PAY23817,TRIP23817,862.73,Card
PAY23818,TRIP23818,910.08,Card
PAY23819,TRIP23819,673.27,Card
PAY23820,TRIP23820,747.86,Card
PAY23821,TRIP23821,723.72,Cash
PAY23822,TRIP23822,956.68,Wallet
PAY23823,TRIP23823,218.3,Card
PAY23824,TRIP23824,373.6,UPI
PAY23825,TRIP23825,929.01,Wallet
PAY23826,TRIP23826,610.11,UPI
PAY23827,TRIP23827,334.28,UPI
PAY23828,TRIP23828,175.69,Card
PAY23829,TRIP23829,961.89,UPI
PAY23830,TRIP23830,576.84,Card
PAY23831,TRIP23831,678.52,Card
PAY23832,TRIP23832,941.49,Wallet
PAY23833,TRIP23833,884.49,Wallet
PAY23834,TRIP23834,602.44,UPI
PAY23835,TRIP23835,990.44,Card
PAY23836,TRIP23836,870.11,Wallet
PAY23837,TRIP23837,444.22,UPI
PAY23838,TRIP23838,707.8,Cash
PAY23839,TRIP23839,781.57,Wallet
PAY23840,TRIP23840,594.33,Card
PAY23841,TRIP23841,339.71,Card
PAY23842,TRIP23842,966.95,Card
PAY23843,TRIP23843,255.93,Cash
PAY23844,TRIP23844,758.76,Cash
PAY23845,TRIP23845,289.35,Card
PAY23846,TRIP23846,974.36,UPI
PAY23847,TRIP23847,780.93,Cash
PAY23848,TRIP23848,448.89,UPI
PAY23849,TRIP23849,473.29,Card
PAY23850,TRIP23850,358.25,Card
PAY23851,TRIP23851,80.26,UPI
PAY23852,TRIP23852,816.51,UPI
PAY23853,TRIP23853,202.21,Wallet
PAY23854,TRIP23854,646.06,Cash
PAY23855,TRIP23855,319.97,Card
PAY23856,TRIP23856,616.25,Wallet
PAY23857,TRIP23857,637.57,Wallet
PAY23858,TRIP23858,524.38,Card
PAY23859,TRIP23859,194,UPI
PAY23860,TRIP23860,742.06,Cash
PAY23861,TRIP23861,820.16,Cash
PAY23862,TRIP23862,646.42,Wallet
PAY23863,TRIP23863,765.9,Cash
PAY23864,TRIP23864,339.71,Cash
PAY23865,TRIP23865,968.33,Cash
PAY23866,TRIP23866,274.27,Card
PAY23867,TRIP23867,761.65,UPI
PAY23868,TRIP23868,133.07,Card
PAY23869,TRIP23869,321.7,Cash
PAY23870,TRIP23870,175.96,Card
PAY23871,TRIP23871,483.51,Card
PAY23872,TRIP23872,254.98,Card
PAY23873,TRIP23873,986.57,Wallet
PAY23874,TRIP23874,106.51,Cash
PAY23875,TRIP23875,798.51,Card
PAY23876,TRIP23876,377.34,UPI
PAY23877,TRIP23877,811.28,Wallet
PAY23878,TRIP23878,474.79,Card
PAY23879,TRIP23879,784.15,UPI
PAY23880,TRIP23880,338.18,UPI
PAY23881,TRIP23881,715.54,Wallet
PAY23882,TRIP23882,540.99,UPI
PAY23883,TRIP23883,60.49,Wallet
PAY23884,TRIP23884,946.89,UPI
PAY23885,TRIP23885,112.93,Card
PAY23886,TRIP23886,99.72,Cash
PAY23887,TRIP23887,265.27,UPI
PAY23888,TRIP23888,131.68,Wallet
PAY23889,TRIP23889,423.27,Cash
PAY23890,TRIP23890,175.78,UPI
PAY23891,TRIP23891,994.36,Wallet
PAY23892,TRIP23892,461.73,Card
PAY23893,TRIP23893,876.65,UPI
PAY23894,TRIP23894,906.98,Cash
PAY23895,TRIP23895,777.55,Wallet
PAY23896,TRIP23896,377.34,Cash
PAY23897,TRIP23897,554.91,Wallet
PAY23898,TRIP23898,653.16,Card
PAY23899,TRIP23899,129.75,Cash
PAY23900,TRIP23900,298.85,UPI
PAY23901,TRIP23901,573.55,Wallet
PAY23902,TRIP23902,727.72,Card
PAY23903,TRIP23903,864.88,UPI
PAY23904,TRIP23904,506.87,UPI
PAY23905,TRIP23905,337.75,Card
PAY23906,TRIP23906,256.42,Card
PAY23907,TRIP23907,436.19,Card
PAY23908,TRIP23908,770.1,Cash
PAY23909,TRIP23909,607.69,Cash
PAY23910,TRIP23910,714.18,Card
PAY23911,TRIP23911,233.54,Card
PAY23912,TRIP23912,210.97,Cash
PAY23913,TRIP23913,519.3,Wallet
PAY23914,TRIP23914,312.54,Wallet
PAY23915,TRIP23915,796.54,Cash
PAY23916,TRIP23916,157.71,Cash
PAY23917,TRIP23917,700.64,UPI
PAY23918,TRIP23918,922.41,UPI
PAY23919,TRIP23919,394.35,Card
PAY23920,TRIP23920,829.35,Cash
PAY23921,TRIP23921,640.06,Wallet
PAY23922,TRIP23922,331.48,Cash
PAY23923,TRIP23923,812.7,UPI
PAY23924,TRIP23924,291.63,Wallet
PAY23925,TRIP23925,781.8,Cash
PAY23926,TRIP23926,803.05,Cash
PAY23927,TRIP23927,87.1,Wallet
PAY23928,TRIP23928,706.12,UPI
PAY23929,TRIP23929,638.04,Cash
PAY23930,TRIP23930,789.72,Wallet
PAY23931,TRIP23931,629.52,UPI
PAY23932,TRIP23932,234.38,Cash
PAY23933,TRIP23933,728.97,UPI
PAY23934,TRIP23934,572.18,UPI
PAY23935,TRIP23935,657.33,UPI
PAY23936,TRIP23936,759.93,Card
PAY23937,TRIP23937,254.27,UPI
PAY23938,TRIP23938,289.16,UPI
PAY23939,TRIP23939,252.43,Wallet
PAY23940,TRIP23940,799.42,Cash
PAY23941,TRIP23941,680.62,Wallet
PAY23942,TRIP23942,687.02,Wallet
PAY23943,TRIP23943,647.92,Wallet
PAY23944,TRIP23944,937.52,UPI
